transaction_time,transaction_amount,device_type,channel,card_present,customer_age,merchant_category,is_fraud
9,5432.81,2,1,1,35,0,0
2,2224.59,2,1,1,51,0,0
22,584.02,0,0,1,27,2,0
12,1783.76,3,0,1,29,5,0
11,977.29,3,1,1,23,2,0
3,1337.65,1,0,0,68,1,0
9,764.71,3,0,0,28,1,1
2,1219.0,2,1,0,54,3,1
16,5172.83,1,0,1,36,4,0
8,4252.81,1,0,1,63,1,0
0,2023.21,3,0,1,61,3,0
17,4576.69,0,0,0,65,1,0
8,11135.24,1,1,0,19,2,1
20,1563.36,0,1,0,25,1,0
19,11734.15,0,0,0,32,1,0
8,846.72,0,1,0,18,3,0
1,9272.62,0,1,1,52,2,0
18,5994.89,0,0,0,39,3,0
15,666.17,3,1,0,65,4,1
2,1291.63,3,0,0,24,5,0
15,3692.19,2,1,0,40,4,0
20,638.17,0,1,1,69,1,0
12,2679.97,1,1,0,32,3,0
2,2295.91,3,0,1,45,1,0
9,1035.4,0,0,1,51,2,0
21,1072.31,0,0,1,58,4,0
17,2178.92,0,1,0,31,1,0
5,1069.38,0,0,0,60,3,0
5,596.28,0,0,0,51,5,0
17,4453.16,2,1,0,66,3,0
5,2615.11,3,1,0,63,3,0
5,1726.82,1,1,1,18,5,0
21,599.92,3,0,1,22,1,0
12,2706.91,2,1,1,29,0,0
13,2971.48,3,0,1,68,2,0
20,1960.37,0,1,0,28,3,0
6,1399.18,0,1,1,33,3,0
12,6057.79,1,1,1,64,5,0
14,3660.41,0,0,1,30,0,0
11,1320.97,0,0,1,69,2,0
20,2697.49,1,0,0,31,0,0
0,798.67,0,1,1,62,2,0
2,34.61,2,0,0,33,2,0
17,6094.18,3,1,1,21,2,0
21,5125.94,1,1,0,46,3,0
7,3059.98,3,1,1,23,0,0
1,5003.01,0,1,0,38,4,1
3,4553.62,1,1,1,59,0,0
17,5903.83,2,0,0,46,5,0
12,6673.1,3,1,0,65,0,0
14,5124.52,3,0,0,20,0,0
1,5726.54,2,0,1,52,3,0
9,2089.63,0,0,0,57,3,0
1,3693.08,0,1,1,27,0,0
20,1216.01,2,0,1,29,4,0
11,5922.69,0,1,1,49,4,0
4,5868.29,0,1,1,51,3,0
11,205.29,2,1,0,69,2,0
22,1278.63,1,0,1,54,4,0
0,564.22,1,0,0,55,3,0
1,437.85,0,0,0,66,5,0
15,1607.88,3,1,1,65,3,0
21,2947.78,1,0,0,69,1,0
1,1263.53,2,0,0,43,0,0
15,1109.78,0,0,1,32,4,0
19,297.66,3,0,1,39,1,0
15,1448.27,1,1,0,66,5,0
5,1910.17,3,0,0,22,1,0
12,1526.01,1,1,1,21,2,0
11,3419.09,3,1,0,46,3,0
22,1019.7,3,1,0,28,5,0
9,3776.79,2,1,0,20,1,0
4,6430.83,2,1,1,36,1,0
7,2683.88,1,0,0,64,0,0
5,1476.39,3,1,0,19,5,0
4,594.23,0,1,1,28,0,0
19,8083.5,0,1,0,30,4,0
21,4181.23,1,1,1,25,5,0
5,848.84,2,1,1,65,0,0
21,489.8,0,1,0,51,1,0
16,151.7,0,0,1,57,2,0
5,634.21,1,1,1,51,5,0
16,3954.51,1,1,0,24,4,0
4,2978.98,3,0,0,54,5,0
22,10273.7,1,0,0,33,1,0
16,1165.7,0,1,1,18,3,0
16,4633.76,3,1,1,41,4,0
12,385.07,3,1,1,51,2,0
21,2480.6,0,1,0,22,2,0
6,1886.52,1,0,0,31,5,0
21,5464.17,3,0,0,25,1,0
20,3627.99,1,0,0,23,1,0
5,648.19,1,0,1,69,0,0
13,12383.91,0,1,1,67,0,1
15,5197.25,3,1,1,33,1,0
2,1313.8,3,0,0,43,4,0
8,5246.62,0,0,1,56,3,0
14,9433.44,1,0,1,57,2,0
20,6629.52,1,0,1,41,3,0
17,2437.21,3,0,1,55,4,0
9,2582.2,2,0,1,40,1,0
9,338.16,2,1,0,63,4,0
22,539.92,3,1,1,35,5,0
2,12155.34,3,0,1,44,3,0
0,4406.29,1,0,1,24,3,0
2,77.51,2,1,0,38,2,0
4,2379.19,1,1,0,31,3,1
6,1270.72,2,1,0,20,0,0
2,1119.78,0,0,0,53,2,0
3,2439.87,1,1,0,48,2,0
16,1157.65,1,1,0,19,5,0
2,869.27,2,0,1,30,2,0
22,8332.97,0,1,1,21,3,0
3,122.02,1,0,1,37,1,0
1,1719.01,0,0,0,44,4,1
13,2147.32,0,1,1,30,0,0
4,1739.2,2,0,1,23,4,0
20,3212.27,2,1,0,21,0,0
1,78.03,0,1,0,47,3,0
14,6488.43,0,0,1,26,4,0
10,2080.72,1,1,0,53,5,0
21,2420.12,1,1,1,24,3,0
9,1863.99,2,0,0,59,4,0
19,1763.71,1,1,1,25,5,0
0,619.96,3,0,0,47,4,0
18,2105.93,2,1,1,43,5,0
13,1641.16,1,0,0,29,5,0
22,1894.01,2,0,1,35,4,0
21,41.78,2,0,1,30,4,0
13,420.87,0,0,0,55,3,0
0,4321.25,0,1,0,41,4,0
8,1629.55,0,0,1,64,1,0
16,4074.95,3,0,1,30,1,0
13,563.01,1,0,0,36,3,0
12,3594.07,1,0,1,33,3,0
12,1023.72,3,0,1,34,1,0
5,3663.58,3,0,1,21,3,0
6,272.35,3,0,0,32,4,0
1,1217.78,3,1,1,67,3,0
7,381.31,2,0,0,44,4,0
23,2979.87,3,0,0,28,0,0
5,1495.69,0,0,1,23,5,0
2,231.54,2,0,1,25,4,0
17,2241.96,1,0,1,55,5,0
17,75.64,0,0,1,23,3,0
21,5119.13,1,0,1,20,3,0
22,8358.67,3,0,0,25,1,0
5,4983.31,1,1,1,18,5,0
10,9078.94,2,1,0,46,5,0
2,6822.33,0,1,1,67,4,0
15,6759.4,0,0,0,31,3,0
4,844.86,0,0,1,65,4,0
23,788.65,1,1,0,41,4,0
21,4973.1,1,1,0,39,1,0
1,2028.19,0,0,0,59,2,0
14,8558.15,3,0,1,20,5,0
15,6826.62,3,1,0,27,4,0
6,6709.78,0,1,0,24,4,0
15,1184.11,2,0,0,44,5,0
23,427.81,2,1,1,23,2,0
3,3399.09,0,1,0,26,0,0
15,1742.55,0,1,1,41,2,0
16,8151.69,0,0,0,57,2,0
1,5769.61,3,1,0,32,3,1
15,7928.01,1,1,0,26,5,0
3,2517.06,2,0,1,18,3,0
6,2241.09,0,0,0,46,0,0
17,5633.59,0,1,1,65,5,0
5,2151.64,2,0,0,59,3,0
17,6908.62,2,1,1,36,4,0
6,105.1,0,1,1,42,2,0
1,1333.19,3,1,0,43,3,0
18,5402.41,0,1,1,34,2,0
8,706.98,3,0,1,44,3,0
3,1527.32,0,1,1,43,1,0
13,30.28,0,1,0,20,2,0
4,1077.4,2,1,0,67,5,0
6,1150.98,1,0,0,29,0,0
7,3956.42,3,0,1,40,0,0
14,3393.4,2,1,1,18,1,0
18,1766.13,2,0,0,33,4,0
10,3911.41,2,0,0,64,5,0
19,1677.61,1,0,1,21,4,0
22,1710.72,0,1,1,44,3,0
3,3111.6,0,0,0,58,5,0
17,3849.95,0,0,0,50,1,0
13,5630.08,1,1,0,47,1,0
5,4175.76,2,0,1,38,2,0
15,3328.85,0,0,0,34,2,0
17,2473.03,2,0,0,25,4,0
0,1104.98,2,1,1,51,0,0
7,907.71,2,0,1,22,2,0
0,5559.33,1,0,1,40,3,0
0,3790.58,3,0,0,34,1,0
18,3284.56,1,1,1,30,2,0
20,898.61,0,0,1,60,0,0
9,10499.5,0,0,1,32,1,0
17,254.43,3,0,0,56,4,0
11,5465.17,3,1,1,33,5,0
16,710.13,0,0,1,35,0,0
0,1494.04,1,1,0,29,4,0
7,1675.22,0,1,0,39,2,0
9,3260.36,3,1,1,42,0,0
9,2373.35,1,0,0,26,4,0
17,617.69,2,0,0,45,1,0
8,91.43,2,0,1,37,0,0
1,3789.19,0,1,1,42,0,0
2,2109.13,0,1,1,34,0,0
1,1347.24,1,1,0,46,2,0
5,1004.49,2,0,1,61,4,0
22,5195.57,3,0,0,58,1,0
11,4762.02,2,1,0,55,3,0
21,5246.97,2,1,1,48,4,0
18,741.94,3,1,0,18,3,0
14,5730.82,3,0,0,34,1,0
18,12709.1,0,1,1,65,0,0
11,2742.52,1,1,0,63,5,0
17,144.96,2,0,1,68,2,0
15,3634.66,1,0,1,43,3,0
1,2317.27,3,1,0,35,3,0
10,3734.88,0,0,0,48,4,0
11,625.63,1,1,1,40,0,0
4,2792.68,2,1,0,49,3,0
23,2324.34,2,1,0,54,4,0
5,2767.61,1,0,0,49,5,0
10,3903.08,1,0,1,18,5,0
20,2357.21,3,1,0,45,2,0
9,1164.99,0,1,0,49,2,0
3,1108.86,1,1,0,36,3,0
8,3562.86,3,0,1,36,0,0
11,3270.61,0,0,1,21,1,0
9,1644.56,1,0,1,34,1,0
13,1308.73,1,0,0,19,1,0
4,2903.76,3,0,1,27,4,0
0,1122.6,0,0,0,23,5,0
4,9912.04,1,0,0,23,3,0
15,2722.55,3,1,0,40,1,0
4,2689.04,2,0,1,60,3,0
4,439.71,3,1,1,20,0,0
17,2822.12,1,0,1,45,3,0
5,1048.35,3,0,0,46,2,0
20,1803.51,1,0,1,20,4,0
17,2317.87,3,1,1,32,2,0
9,1949.98,1,0,1,45,1,0
14,4972.63,3,0,0,49,2,0
23,314.29,0,1,1,23,3,0
21,549.35,1,0,0,22,2,0
10,512.33,3,1,1,25,0,0
18,5092.08,2,1,0,60,3,0
12,377.45,0,1,1,66,2,0
19,10667.5,3,1,1,33,1,0
2,10437.34,3,1,0,54,1,1
15,14416.93,3,1,0,31,1,0
6,11689.8,2,0,1,19,4,0
11,484.1,0,1,0,35,0,1
14,3213.73,0,1,1,28,3,0
7,1530.93,3,1,0,40,5,0
22,3948.33,2,0,1,28,3,0
16,1562.21,3,1,0,20,2,0
0,1449.82,0,1,0,37,4,0
20,7028.69,2,1,0,27,3,0
7,2046.9,1,0,1,34,1,0
13,4038.43,0,0,0,39,3,0
9,3148.76,2,1,0,63,4,0
18,3216.28,2,0,1,42,1,0
7,1288.28,1,0,0,69,1,0
18,872.86,2,1,1,69,5,0
3,6499.75,3,1,1,59,4,0
9,74.69,3,1,0,25,2,0
22,569.58,3,0,1,44,1,0
2,427.41,0,1,0,33,1,1
3,8950.65,0,0,0,46,1,0
15,15.12,2,1,0,49,5,0
23,24.16,1,0,1,27,4,0
3,771.37,0,0,1,65,1,0
19,981.71,3,1,0,24,2,0
19,2461.75,1,1,1,64,2,0
12,9750.27,3,0,0,43,3,0
20,1876.7,1,0,0,69,0,0
16,1022.32,0,0,0,48,3,0
22,5094.81,0,0,1,44,4,1
15,1462.22,3,0,1,21,3,0
16,458.57,1,1,1,38,1,0
5,4748.08,3,0,1,27,4,0
2,7.25,2,0,0,51,2,0
19,688.67,1,1,0,69,0,0
23,3024.67,2,1,0,65,1,0
3,324.3,1,0,0,49,2,0
7,886.41,0,1,1,25,4,0
19,1499.18,3,0,0,29,1,0
8,1514.62,1,0,1,61,0,0
21,10813.94,3,0,1,42,2,0
0,3376.83,0,0,0,25,4,0
12,113.17,0,1,1,40,0,0
1,750.58,3,1,0,50,1,0
22,2874.71,3,0,0,45,0,0
9,3749.24,0,1,1,59,4,0
22,1436.99,1,0,0,25,5,0
18,5825.76,1,0,1,68,0,0
16,8616.72,3,0,1,42,5,0
23,2856.24,3,0,0,38,5,0
12,2479.28,0,1,1,62,0,0
13,4168.56,2,1,1,60,0,0
10,4570.38,2,1,1,20,5,0
9,727.88,2,0,0,67,5,0
6,1982.45,0,1,0,27,0,0
9,1779.54,0,0,1,37,0,0
23,8514.48,0,0,0,54,2,0
0,355.56,2,0,0,67,0,0
13,8618.98,3,0,1,49,3,0
2,2550.07,3,1,1,27,1,0
12,1019.26,0,1,1,39,1,0
1,6105.55,3,1,1,44,0,0
16,155.22,3,1,0,51,3,0
20,1152.32,0,1,0,43,2,0
2,4189.48,1,1,1,21,3,0
14,5275.41,0,0,0,62,4,0
7,549.96,0,0,1,19,1,0
5,8530.03,3,1,1,67,5,0
8,165.66,0,1,1,24,1,0
10,1705.13,3,1,0,41,2,0
21,307.59,1,0,1,35,0,0
1,308.42,2,0,0,24,1,0
8,7356.69,2,1,1,22,0,0
17,7029.13,3,1,0,69,4,0
18,2865.55,0,1,0,38,3,0
21,10169.77,0,1,0,54,5,0
17,2026.24,3,0,1,41,5,0
4,4581.58,2,0,1,48,5,0
17,306.99,1,0,0,53,2,0
11,1510.64,3,0,1,43,1,0
3,2171.39,2,1,0,45,0,0
14,4517.26,0,1,1,56,2,0
10,1221.57,0,0,0,49,5,0
18,11786.95,3,0,0,33,0,0
4,3982.15,3,0,0,55,4,0
5,2284.07,1,1,1,53,4,0
12,1204.86,3,0,1,21,0,0
22,3082.07,1,0,0,36,5,0
9,3353.96,1,0,0,34,0,0
23,3410.64,3,0,0,51,0,0
13,2647.11,1,1,0,67,1,0
3,1534.9,3,1,1,46,1,0
19,5089.16,0,0,1,61,1,0
22,896.33,1,0,1,20,2,0
11,2945.58,0,1,1,43,1,0
14,1914.11,2,0,1,39,1,0
9,6700.23,1,0,0,32,1,0
10,2678.86,0,0,0,65,2,0
8,5806.98,2,0,1,60,5,0
10,9193.08,1,0,0,49,3,0
1,407.54,0,1,0,67,3,0
12,2430.34,0,1,0,28,0,0
21,6461.87,0,0,1,34,3,0
7,6168.9,0,0,1,65,4,0
20,654.13,2,0,0,41,0,0
20,1969.68,2,1,0,18,5,0
7,757.32,3,0,0,67,1,0
0,6813.77,0,1,1,41,0,0
5,9.7,1,1,1,38,5,0
12,739.24,0,1,1,62,3,0
8,1577.99,3,1,1,48,1,0
5,749.76,0,0,0,23,2,1
14,10901.05,2,0,0,36,4,0
22,839.25,3,1,0,37,5,0
15,1349.73,1,1,0,25,4,0
3,573.74,0,0,0,41,5,0
16,7838.33,2,0,1,47,5,0
8,1589.4,3,0,0,60,0,0
11,910.82,1,0,1,59,5,0
21,847.56,2,1,1,55,3,0
18,2642.89,2,0,1,32,0,0
19,11402.16,2,0,1,37,5,0
11,10968.9,1,1,0,18,4,0
21,11999.41,2,0,1,52,3,0
5,1466.43,0,1,1,19,0,0
11,7374.88,1,1,0,29,5,0
8,1763.07,1,0,1,68,1,0
19,2143.52,1,1,0,42,0,0
4,2201.28,0,0,1,67,4,0
20,197.11,0,0,0,29,0,0
2,584.64,1,1,0,63,1,0
1,6517.14,3,1,1,46,1,0
7,6800.39,3,1,0,44,2,0
9,676.92,1,0,1,37,2,0
14,1081.35,0,1,0,35,3,0
8,5312.5,2,1,1,20,2,0
9,685.1,3,1,0,36,3,0
10,6381.48,3,0,1,53,0,0
8,5198.06,0,1,0,44,4,0
13,4943.76,0,1,1,41,5,0
4,6669.82,1,1,1,64,4,0
8,6539.0,3,0,0,27,5,0
3,7474.27,2,1,0,49,3,1
1,6349.37,0,1,0,57,3,1
18,2801.24,1,0,1,53,3,0
0,514.95,1,1,0,26,0,0
20,2818.22,1,1,1,58,1,0
0,8552.9,2,0,0,33,3,0
11,10295.74,0,0,0,27,0,0
10,3910.98,2,1,0,30,4,0
0,3550.9,0,0,0,54,5,0
13,8362.99,3,0,0,52,2,0
10,1032.87,3,0,1,31,2,0
6,491.02,0,1,1,22,4,0
1,1027.47,0,1,0,34,5,0
14,8924.76,2,1,0,27,0,0
7,715.94,0,0,0,50,3,0
21,763.66,2,1,0,32,5,0
19,643.11,3,0,0,40,2,0
14,1989.6,0,0,0,20,1,0
7,4774.62,2,0,0,30,3,0
9,1443.08,2,1,0,30,3,0
18,316.48,2,0,0,45,1,0
2,4043.55,0,0,1,30,0,0
19,2823.51,2,0,0,43,1,0
13,1956.88,1,0,1,25,5,0
8,9980.94,2,0,0,20,2,0
8,1907.04,0,0,1,19,0,0
20,3956.23,0,0,1,59,0,0
5,517.71,0,0,1,32,4,0
7,1616.32,0,0,1,32,5,0
10,715.79,3,1,0,32,4,0
7,1283.77,2,1,0,64,4,0
11,1960.15,3,0,1,47,5,0
9,575.29,2,0,1,27,3,0
22,4874.34,0,1,1,40,4,0
3,1414.87,1,1,1,46,1,0
15,6807.08,3,0,1,59,3,0
19,3368.62,0,1,0,24,5,0
5,582.96,3,0,1,64,4,0
8,3081.43,0,0,1,59,1,0
22,70.57,3,0,1,18,3,0
4,4941.06,1,1,1,23,3,0
20,10974.97,3,1,1,36,3,0
23,3397.35,2,0,0,37,3,0
5,7831.16,0,1,0,63,3,1
16,1047.82,0,1,0,55,1,0
16,1652.8,3,0,0,21,4,0
23,1658.06,0,1,0,33,3,0
21,356.45,1,0,1,54,0,0
12,4775.43,1,1,1,20,4,0
16,2049.99,2,1,0,21,4,0
13,2022.55,1,0,1,60,2,0
1,3312.1,2,1,0,25,2,0
18,562.56,0,1,1,29,3,0
2,4984.66,3,1,0,58,5,0
1,1366.51,2,1,0,58,3,0
1,248.97,0,0,1,33,5,0
21,633.37,1,0,1,45,5,0
6,874.48,1,1,0,46,2,0
3,587.85,3,1,1,34,2,0
16,832.11,3,0,1,47,5,0
5,16455.34,1,0,0,27,3,0
6,2314.8,3,0,1,32,4,0
19,2770.9,0,0,0,50,3,0
5,544.66,0,1,0,51,4,0
8,135.06,3,1,0,42,2,0
19,1114.72,1,0,1,28,0,0
3,4406.62,3,0,0,68,0,0
4,2454.65,3,0,1,19,4,0
18,32.53,1,1,0,37,2,0
9,4664.41,2,0,1,20,1,0
17,329.44,1,1,1,21,3,0
14,1741.5,0,1,0,59,2,0
0,22648.52,2,1,1,31,1,0
4,388.16,2,0,1,20,0,0
4,5062.63,1,0,1,49,5,0
7,4816.46,3,0,1,39,3,0
21,1766.58,1,0,1,34,2,0
21,13335.59,0,0,1,33,0,0
21,1104.37,0,1,0,55,1,0
19,1138.44,2,1,0,49,1,0
14,496.02,1,1,1,54,4,0
16,1384.94,0,1,0,42,1,0
18,1054.7,2,0,1,45,5,0
12,2782.73,2,1,0,63,2,0
21,124.76,0,0,0,30,2,0
20,1114.32,1,1,1,46,1,0
9,14.15,1,1,0,50,2,0
16,18.99,2,0,1,64,3,0
4,5149.39,3,1,0,22,0,1
17,4156.67,0,1,0,23,4,0
16,4089.38,2,0,0,50,5,0
3,1309.17,1,0,1,33,5,0
21,3604.36,3,0,1,40,3,0
6,889.3,2,1,0,52,4,0
4,1110.59,0,0,0,31,2,0
7,2479.93,1,0,1,39,4,0
7,3608.13,3,0,0,56,2,0
10,926.62,3,1,0,29,5,0
8,3411.6,2,1,1,40,2,0
18,9849.69,0,1,1,55,2,0
18,2042.68,0,0,1,64,0,0
8,1568.23,1,1,1,57,1,0
22,793.85,2,0,1,45,0,0
19,1320.86,2,1,0,45,4,0
16,2257.55,1,0,0,33,0,0
15,8652.97,2,1,1,35,3,0
6,906.37,2,0,1,55,1,0
21,789.8,3,1,0,39,4,0
2,9700.9,2,0,1,26,3,0
20,2793.02,0,0,1,66,5,0
18,3987.14,1,1,1,48,1,0
7,5310.51,0,0,1,22,2,0
4,255.99,3,0,1,28,5,0
5,1989.68,1,1,0,21,4,0
1,452.83,2,1,0,46,1,0
23,2937.0,3,0,1,42,5,0
18,9219.92,3,1,0,69,3,0
12,173.69,1,0,1,54,3,0
5,961.05,1,0,1,38,2,0
5,24155.99,2,0,0,57,4,0
1,16.51,2,0,1,45,2,0
23,450.92,0,1,0,49,1,0
4,252.66,3,0,1,24,5,0
10,4332.58,3,1,1,45,2,0
10,4170.06,0,0,1,55,1,0
23,4509.63,2,1,1,29,0,1
13,4473.05,0,0,0,59,0,0
12,5409.44,0,0,1,37,1,0
7,4446.82,2,0,1,22,2,0
14,1982.31,1,0,0,64,2,0
11,4105.18,1,0,0,68,1,0
2,2731.05,1,0,0,25,1,0
20,1369.59,3,0,1,54,1,0
22,5434.2,3,0,0,21,0,0
4,4654.07,0,1,1,23,0,0
5,571.64,0,1,1,40,1,0
1,74.2,3,1,0,53,4,0
7,1139.28,2,0,1,22,5,0
4,1551.37,2,0,0,39,1,0
21,574.78,0,0,1,26,2,0
16,5795.68,2,0,0,37,0,0
1,102.47,1,1,1,25,5,0
10,1982.73,0,1,1,63,0,0
3,171.23,1,1,0,46,3,0
10,2307.74,1,0,1,24,4,0
8,1868.9,0,0,0,27,4,0
5,4544.46,1,1,1,50,3,0
23,3510.41,1,0,1,64,1,0
1,5572.84,2,0,0,61,4,0
14,2358.07,2,1,0,63,0,0
4,5185.29,3,1,1,22,2,0
11,3809.65,3,0,1,25,4,0
12,4535.58,2,0,1,57,2,0
16,2753.95,3,0,1,58,5,0
3,3814.36,3,0,0,67,2,0
9,1541.06,3,0,0,62,0,0
0,266.43,3,0,0,67,1,0
10,1616.57,1,1,1,20,3,0
15,571.3,2,0,0,48,1,0
10,2977.73,0,1,0,32,0,0
8,916.49,3,1,1,29,0,0
1,9520.38,1,0,0,66,1,0
6,949.04,3,0,0,39,5,0
18,309.86,2,0,0,22,3,0
17,6376.42,2,1,1,31,3,0
19,1605.41,3,0,0,38,1,0
6,1319.18,1,0,1,59,3,0
22,6498.62,2,1,1,39,1,0
8,3179.23,2,0,1,56,3,0
11,2278.96,3,0,1,53,5,0
2,1188.6,2,1,0,26,0,0
22,1038.03,0,1,0,60,1,0
21,2599.01,2,1,1,55,5,0
15,2087.82,2,1,0,22,1,0
6,968.9,3,0,1,34,4,0
22,610.2,0,1,0,35,1,0
4,5111.4,2,0,1,59,2,0
22,3491.82,0,1,1,42,3,0
6,15013.82,0,0,1,42,5,0
18,2175.77,0,1,1,36,1,0
16,15548.5,3,0,0,61,2,0
15,1853.15,3,0,0,33,4,0
20,2296.87,1,1,0,24,0,0
23,703.78,1,1,0,61,0,0
20,485.82,0,0,1,46,3,0
18,8451.23,2,0,1,24,4,0
17,11924.2,3,0,1,46,3,0
18,2379.3,1,0,1,58,3,0
3,953.41,0,0,0,65,1,0
0,9072.57,3,1,1,66,2,0
3,4779.92,0,1,1,67,4,0
3,594.65,3,0,1,20,0,0
8,1062.92,2,0,1,61,2,0
7,12.65,2,0,0,60,1,0
1,2616.84,2,0,0,26,3,0
22,2242.15,2,0,0,51,3,0
5,536.98,0,0,1,39,3,0
22,1243.49,3,0,1,20,2,0
10,8401.51,3,0,1,47,2,0
3,3140.85,1,0,0,30,2,0
13,5963.31,0,0,0,21,5,0
20,5466.25,3,1,1,51,3,0
21,7602.02,2,0,0,33,5,0
8,127.28,2,0,1,62,2,0
1,913.35,0,0,1,31,2,0
0,1611.37,1,0,1,25,0,0
3,3065.77,1,0,1,32,0,0
11,2810.45,2,1,0,43,4,0
4,847.51,0,1,1,30,0,0
8,642.57,2,1,0,26,4,0
21,1725.62,2,1,0,43,4,0
3,865.52,3,1,0,51,1,0
15,10066.82,0,1,0,67,0,0
1,10096.84,1,0,0,57,2,0
15,360.92,3,1,0,49,0,1
15,3663.29,2,1,0,28,3,0
20,777.2,3,0,0,53,2,0
23,3791.51,2,0,0,21,1,0
23,4371.52,3,1,0,63,3,0
21,148.1,0,1,1,20,0,0
10,3565.76,1,0,1,39,3,0
0,6813.17,3,0,0,30,0,0
14,731.2,3,1,0,51,2,0
23,368.43,1,1,0,28,2,0
3,2509.84,2,0,0,56,2,0
17,2186.07,3,0,0,31,4,0
16,6508.62,1,0,0,47,2,0
6,1799.44,2,1,1,23,0,0
17,1601.0,2,0,0,28,5,0
12,3754.98,1,1,1,55,4,0
19,241.77,1,1,0,21,4,0
19,176.2,1,1,0,53,2,0
9,2109.09,3,0,1,39,1,0
0,279.74,3,1,1,66,0,0
1,8397.11,2,1,0,27,1,1
16,3186.04,0,1,0,36,5,0
21,4202.99,3,1,0,20,0,0
2,779.71,2,0,1,35,5,0
16,2043.81,2,0,1,60,4,0
11,431.08,2,0,0,24,1,0
23,681.09,1,0,0,51,2,0
11,2519.44,1,1,1,68,1,0
19,985.15,1,0,1,44,3,0
9,7471.38,0,1,0,34,1,0
6,16044.39,2,1,1,37,0,0
9,11.8,3,1,0,26,0,0
17,4270.11,0,0,1,32,2,0
21,367.64,1,0,1,62,3,0
5,2564.34,0,1,1,59,3,0
6,778.19,0,1,1,27,1,0
16,10046.44,0,1,1,56,1,0
11,6257.76,1,0,0,65,2,0
16,2714.55,3,1,0,19,4,0
17,580.81,3,0,0,20,5,0
13,4579.17,2,1,1,27,1,0
10,2203.77,3,1,0,23,1,0
1,2836.87,3,0,0,46,4,0
20,3796.94,3,1,1,49,5,0
0,1615.27,3,0,0,67,0,0
10,23.31,2,1,0,67,0,0
1,1358.48,3,0,1,61,2,0
15,1601.39,0,1,0,37,2,0
21,1371.5,2,0,1,34,1,0
2,5334.54,3,0,1,35,1,0
19,1211.98,0,1,1,47,1,0
0,1615.3,2,0,1,20,3,0
20,190.75,2,1,0,47,5,0
19,3785.42,2,1,1,49,0,0
7,727.82,1,1,0,50,2,0
18,803.68,3,1,1,51,1,0
0,2651.86,2,0,1,49,0,0
4,12322.92,3,0,0,32,0,0
0,1583.63,2,0,1,52,0,0
10,1188.73,2,0,1,52,3,0
20,110.63,3,0,0,59,2,0
8,4644.66,2,0,0,34,1,0
4,908.54,0,0,0,28,3,0
1,4393.94,2,0,0,42,0,0
12,994.97,1,1,0,66,0,0
17,91.03,1,0,1,58,5,0
11,2068.73,1,1,0,69,4,0
13,7095.23,1,0,0,36,3,0
4,709.41,0,1,0,39,4,0
23,501.42,0,0,1,36,2,0
9,612.91,3,0,0,48,0,0
19,3516.23,0,1,1,38,2,0
1,1373.74,3,1,1,40,0,0
3,887.39,0,0,0,33,5,0
11,1236.1,3,0,0,24,5,0
10,1109.26,2,1,1,56,3,0
3,2354.32,1,0,0,41,0,0
10,429.3,3,1,0,42,2,0
8,2132.23,0,1,1,28,2,1
9,1120.8,1,1,1,36,2,0
5,8092.73,2,1,1,39,5,0
14,1643.59,0,1,0,35,0,0
9,316.11,1,0,1,33,4,0
21,8136.58,1,0,0,22,5,0
20,8317.77,1,1,0,19,5,0
5,578.91,0,0,0,56,5,0
0,5085.39,3,1,1,40,2,0
20,5940.22,3,0,1,52,5,1
21,1318.29,2,1,1,46,3,0
23,521.28,1,0,1,35,5,0
19,4805.13,0,1,0,65,4,0
20,86.14,3,0,1,27,1,0
3,2898.08,0,1,0,52,5,0
22,1255.54,1,0,1,43,0,0
21,2719.22,1,1,0,32,1,0
13,4665.52,3,0,0,52,4,0
19,5293.69,3,1,1,64,3,0
21,19442.19,1,0,1,51,2,0
19,3066.83,2,0,1,24,5,1
7,758.74,2,1,0,31,1,0
10,969.32,2,1,1,56,2,0
14,1718.87,2,0,1,63,1,0
18,5660.93,1,0,0,56,5,0
7,1371.17,0,1,1,35,2,0
12,3496.85,3,1,0,39,2,0
17,138.41,0,0,0,42,5,0
21,1686.66,3,1,0,55,2,0
23,548.26,3,0,1,56,0,0
16,8363.37,0,1,0,44,5,0
5,4702.52,1,0,0,41,5,0
14,448.08,2,0,1,55,5,0
12,1541.75,1,0,1,37,4,0
17,252.07,0,0,1,27,0,0
10,4117.87,2,1,1,66,3,0
12,637.22,2,1,1,42,0,0
0,4894.04,3,0,1,47,5,0
17,230.72,0,0,0,33,3,0
4,2552.61,3,1,0,48,2,0
5,2811.02,0,0,0,55,2,0
0,1220.91,3,0,0,24,0,0
6,538.13,0,0,1,26,2,0
3,1173.93,0,1,1,22,0,0
8,2052.63,2,0,1,44,5,0
14,10431.74,1,0,1,64,5,0
5,1776.88,2,0,0,44,2,0
16,629.87,3,0,0,54,4,0
19,78.68,0,1,1,45,5,0
17,24.79,0,1,0,55,4,0
21,1617.36,3,0,1,36,3,0
3,1054.25,0,0,1,62,3,0
8,366.78,2,0,1,69,1,0
13,566.86,1,0,0,50,2,0
2,1291.91,1,0,0,29,1,0
0,3481.11,1,0,0,45,4,0
10,2821.66,1,0,0,34,3,0
0,250.0,1,0,0,36,2,0
11,463.05,0,1,1,21,5,0
8,7171.07,2,1,1,19,4,0
